,Id,annotation type,concat(substructures.Id),weighted,copy.Id,work,position,"position (f, concat)",no visual,remarkable,detail description,transcription,printed page.Id,persons.Id,ownership.Id,Descriptions,"content tags.id (f, concat)","description.id (f, concat)","material.id (f, concat)",material,public
3264,4832,underlining/highlighting,"72, 73",1,1458,7,in-line,2,No,No,,,3166,,,,,,1,pen,Yes
3265,4833,mark-up/symbol,"72, 73",1,1458,7,margin,1,No,No,,,3166,,,,,,1,pen,Yes
3266,4834,underlining/highlighting,73,1,1458,7,in-line,2,No,No,,,3167,,,,,,1,pen,Yes
3267,4835,underlining/highlighting,"74, 73",1,1458,7,in-line,2,No,No,,,3168,,,,,,1,pen,Yes
3268,4836,underlining/highlighting,"75, 74",1,1458,7,in-line,2,No,No,,,3169,,,,,,1,pen,Yes
3269,4837,mark-up/symbol,"75, 74",1,1458,7,margin,1,No,No,,,3169,,,,,,1,pen,Yes
3270,4838,underlining/highlighting,"78, 79",1,1458,7,in-line,2,No,No,,,3170,,,,,,1,pen,Yes
3271,4839,mark-up/symbol,"78, 79",1,1458,7,in-line,2,No,No,,,3170,,,,,,1,pen,Yes
3272,4840,underlining/highlighting,"80, 79",1,1458,7,in-line,2,No,No,,,3171,,,,,,1,pen,Yes
3273,4841,mark-up/symbol,"81, 80",1,1458,7,margin,1,No,No,,,3172,,,,,,1,pen,Yes
3274,4842,underlining/highlighting,"82, 81",1,1458,7,in-line,2,No,No,,,3173,,,,,,1,pen,Yes
3275,4843,mark-up/symbol,"82, 81",1,1458,7,margin,1,No,No,,,3173,,,,,,1,pen,Yes
3276,4844,underlining/highlighting,82,1,1458,7,in-line,2,No,No,,,3174,,,,,,1,pen,Yes
3277,4845,text/number,82,1,1458,7,margin,1,No,No,,,3174,,,,,,1,pen,Yes
3278,4846,mark-up/symbol,82,1,1458,7,margin,1,No,No,,,3174,,,,,,1,pen,Yes
3279,4847,underlining/highlighting,"86, 85",1,1458,7,in-line,2,No,No,,,3175,,,,,,1,pen,Yes
3280,4848,mark-up/symbol,"86, 85",1,1458,7,margin,1,No,No,,,3175,,,,,,1,pen,Yes
3281,4849,underlining/highlighting,"87, 86",1,1458,7,in-line,2,No,No,,,3176,,,,,,1,pen,Yes
3282,4850,mark-up/symbol,"87, 86",1,1458,7,margin,1,No,No,,,3176,,,,,,1,pen,Yes
3283,4851,underlining/highlighting,"89, 88",1,1458,7,in-line,2,No,No,,,3177,,,,,,1,pen,Yes
3284,4852,underlining/highlighting,"90, 89",1,1458,7,in-line,2,No,No,,,3178,,,,,,1,pen,Yes
3285,4853,underlining/highlighting,90,1,1458,7,in-line,2,No,No,,,3179,,,,,,1,pen,Yes
3286,4854,mark-up/symbol,90,1,1458,7,margin,1,No,No,,,3179,,,,,,1,pen,Yes
3287,4855,underlining/highlighting,"92, 91",1,1458,7,in-line,2,No,No,,,3180,,,,,,1,pen,Yes
3288,4856,cross-out/blackening,93,1,1458,7,in-line,2,No,No,,,3181,,,,,,1,pen,Yes
3289,4857,underlining/highlighting,95,1,1458,7,in-line,2,No,No,,,3182,,,,,,1,pen,Yes
3290,4858,underlining/highlighting,95,1,1458,7,in-line,2,No,No,,,3183,,,,,,1,pen,Yes
3291,4859,underlining/highlighting,"96, 95",1,1458,7,in-line,2,No,No,,,3184,,,,,,1,pen,Yes
3292,4860,underlining/highlighting,96,1,1458,7,in-line,2,No,No,,,3185,,,,,,1,pen,Yes
3293,4861,mark-up/symbol,98,1,1458,7,margin,1,No,No,,,3186,,,,,,1,pen,Yes
3294,4862,underlining/highlighting,98,1,1458,7,in-line,2,No,No,,,3187,,,,,,1,pen,Yes
3295,4863,text/number,98,1,1458,7,margin,1,No,No,,,3187,,,,,,1,pen,Yes
3296,4864,underlining/highlighting,98,1,1458,7,in-line,2,No,No,,,3188,,,,,,1,pen,Yes
3297,4865,mark-up/symbol,98,1,1458,7,margin,1,No,No,,,3188,,,,,,1,pen,Yes
3298,4866,underlining/highlighting,98,1,1458,7,in-line,2,No,No,,,3189,,,,,,1,pen,Yes
3299,4867,underlining/highlighting,99,1,1458,7,in-line,2,No,No,,,3190,,,,,,1,pen,Yes
3300,4868,underlining/highlighting,"100, 99",1,1458,7,in-line,2,No,No,,,3191,,,,,,1,pen,Yes
3301,4869,underlining/highlighting,100,1,1458,7,in-line,2,No,No,,,3192,,,,,,1,pen,Yes
3302,4870,mark-up/symbol,100,1,1458,7,margin,1,No,No,,,3192,,,,,,1,pen,Yes
3303,4871,underlining/highlighting,101,1,1458,7,in-line,2,No,No,,,3193,,,,,,1,pen,Yes
3304,4872,underlining/highlighting,101,1,1458,7,in-line,2,No,No,,,3194,,,,,,1,pen,Yes
3305,4873,underlining/highlighting,101,1,1458,7,in-line,2,No,No,,,3195,,,,,,1,pen,Yes
3306,4874,mark-up/symbol,"102, 101",1,1458,7,margin,1,No,No,,,3196,,,,,,1,pen,Yes
3307,4875,underlining/highlighting,"104, 103",1,1458,7,in-line,2,No,No,,,3197,,,,,,1,pen,Yes
3308,4876,underlining/highlighting,"105, 104",1,1458,7,in-line,2,No,No,,,3198,,,,,,1,pen,Yes
3309,4877,mark-up/symbol,"105, 104",1,1458,7,margin,1,No,No,,,3198,,,,,,1,pen,Yes
3310,4878,underlining/highlighting,105,1,1458,7,in-line,2,No,No,,,3199,,,,,,1,pen,Yes
3311,4879,underlining/highlighting,106,1,1458,7,in-line,2,No,No,,,3200,,,,,,1,pen,Yes
3312,4880,underlining/highlighting,"107, 106",1,1458,7,in-line,2,No,No,,,3201,,,,,,1,pen,Yes
3313,4881,text/number,"107, 106",1,1458,7,margin,1,No,No,,,3201,,,,,,1,pen,Yes
3314,4882,underlining/highlighting,"108, 107",1,1458,7,in-line,2,No,No,,,3202,,,,,,1,pen,Yes
3315,4883,underlining/highlighting,109,1,1458,7,in-line,2,No,No,,,3203,,,,,,1,pen,Yes
3316,4884,underlining/highlighting,109,1,1458,7,in-line,2,No,No,,,3204,,,,,,1,pen,Yes
3317,4885,cross-out/blackening,"110, 109",1,1458,7,in-line,2,No,No,,,3205,,,,,,1,pen,Yes
3318,4886,text/number,"110, 109",1,1458,7,in-line,2,No,No,,,3205,,,,,,1,pen,Yes
3319,4887,underlining/highlighting,110,1,1458,7,in-line,2,No,No,,,3206,,,,,,1,pen,Yes
3320,4888,underlining/highlighting,"112, 111",1,1458,7,in-line,2,No,No,,,3207,,,,,,1,pen,Yes
3321,4889,underlining/highlighting,"113, 112",1,1458,7,in-line,2,No,No,,,3208,,,,,,1,pen,Yes
3322,4890,underlining/highlighting,114,1,1458,7,in-line,2,No,No,,,3209,,,,,,1,pen,Yes
3323,4891,mark-up/symbol,114,1,1458,7,margin,1,No,No,,,3209,,,,,,1,pen,Yes
3324,4892,underlining/highlighting,114,1,1458,7,in-line,2,No,No,,,3210,,,,,,1,pen,Yes
3325,4893,underlining/highlighting,114,1,1458,7,in-line,2,No,No,,,3211,,,,,,1,pen,Yes
3326,4894,underlining/highlighting,116,1,1458,7,in-line,2,No,No,,,3212,,,,,,1,pen,Yes
3327,4895,mark-up/symbol,116,1,1458,7,margin,1,No,No,,,3213,,,,,,1,pen,Yes
3328,4896,text/number,116,1,1458,7,margin,1,No,No,,,3214,,,,,,1,pen,Yes
3329,4897,underlining/highlighting,116,1,1458,7,in-line,2,No,No,,,3214,,,,,,1,pen,Yes
3330,4898,underlining/highlighting,117,1,1458,7,in-line,2,No,No,,,3215,,,,,,1,pen,Yes
3331,4899,mark-up/symbol,118,1,1458,7,margin,1,No,No,,,3216,,,,,,1,pen,Yes
3332,4900,mark-up/symbol,"121, 120",1,1458,7,margin,1,No,No,,,3217,,,,,,1,pen,Yes
3333,4901,underlining/highlighting,121,1,1458,7,in-line,2,No,No,,,3218,,,,,,1,pen,Yes
3334,4902,mark-up/symbol,121,1,1458,7,margin,1,No,No,,,3218,,,,,,1,pen,Yes
3335,4903,text/number,123,1,1458,7,margin,1,No,No,,,3219,,,,,,1,pen,Yes
3336,4904,underlining/highlighting,"124, 123",1,1458,7,in-line,2,No,No,,,3220,,,,,,1,pen,Yes
3337,4905,text/number,"125, 124",1,1458,7,margin,1,No,No,,,3221,,,,,,1,pen,Yes
3338,4906,underlining/highlighting,127,1,1458,7,in-line,2,No,No,,,3222,,,,,,1,pen,Yes
3339,4907,underlining/highlighting,127,1,1458,7,in-line,2,No,No,,,3223,,,,,,1,pen,Yes
3340,4908,mark-up/symbol,127,1,1458,7,margin,1,No,No,,,3223,,,,,,1,pen,Yes
3341,4909,underlining/highlighting,"133, 131, 132",1,1458,7,in-line,2,No,No,,,3224,,,,,,1,pen,Yes
3342,4910,underlining/highlighting,"136, 135",1,1458,7,in-line,2,No,No,,,3225,,,,,,1,pen,Yes
3343,4911,underlining/highlighting,138,1,1458,7,in-line,2,No,No,,,3226,,,,,,1,pen,Yes
3344,4912,underlining/highlighting,"143, 142",1,1458,7,in-line,2,No,No,,,3227,,,,,,1,pen,Yes
3345,4913,underlining/highlighting,"144, 143",1,1458,7,in-line,2,No,No,,,3228,,,,,,1,pen,Yes
3346,4914,underlining/highlighting,148,1,1458,7,in-line,2,No,No,,,3229,,,,,,1,pen,Yes
3347,4915,underlining/highlighting,148,1,1458,7,margin,1,No,No,,,3230,,,,,,1,pen,Yes
3348,4916,underlining/highlighting,149,1,1458,7,in-line,2,No,No,,,3231,,,,,,1,pen,Yes
3349,4917,text/number,149,1,1458,7,margin,1,No,No,,,3231,,,,,,1,pen,Yes
3350,4918,underlining/highlighting,149,1,1458,7,in-line,2,No,No,,,3232,,,,,,1,pen,Yes
3351,4919,text/number,149,1,1458,7,margin,1,No,No,,,3232,,,,,,1,pen,Yes
3352,4920,mark-up/symbol,"152, 151",1,1458,7,margin,1,No,No,,,3233,,,,,,1,pen,Yes
3353,4921,underlining/highlighting,153,1,1458,7,in-line,2,No,No,,,3234,,,,,,1,pen,Yes
3354,4922,text/number,153,1,1458,7,margin,1,No,No,,,3235,,,,,,1,pen,Yes
3355,4923,underlining/highlighting,153,1,1458,7,in-line,2,No,No,,,3236,,,,,,1,pen,Yes
3356,4924,text/number,153,1,1458,7,margin,1,No,No,,,3236,,,,,,1,pen,Yes
3357,4925,underlining/highlighting,154,1,1458,7,in-line,2,No,No,,,3237,,,,,,1,pen,Yes
3358,4926,mark-up/symbol,154,1,1458,7,margin,1,No,No,,,3237,,,,,,1,pen,Yes
3359,4927,mark-up/symbol,155,1,1458,7,margin,1,No,No,,,3238,,,,,,1,pen,Yes
3360,4928,underlining/highlighting,155,1,1458,7,in-line,2,No,No,,,3239,,,,,,1,pen,Yes
3361,4929,text/number,155,1,1458,7,margin,1,No,No,,,3239,,,,,,1,pen,Yes
3362,4930,underlining/highlighting,156,1,1458,7,in-line,2,No,No,,,3240,,,,,,1,pen,Yes
3363,4931,mark-up/symbol,156,1,1458,7,margin,1,No,No,,,3240,,,,,,1,pen,Yes
3364,4932,underlining/highlighting,159,1,1458,7,in-line,2,No,No,,,3241,,,,,,1,pen,Yes
3365,4933,cross-out/blackening,"160, 159",2,1458,7,in-line,2,No,No,,,3242,,,,,,1,pen,Yes
3366,4934,text/number,,3,1458,7,margin,1,No,Yes,,,3243,,,,,,1,pen,Yes
3367,4935,text/number,171,1,1477,7,margin,1,No,No,,,3244,,,,,,1,pen,Yes
3368,4936,text/number,40,2,1477,7,margin,1,No,No,,,3245,,,,,,1,pen,Yes
3369,4937,underlining/highlighting,40,1,1477,7,in-line,2,No,No,,,3245,,,,,,1,pen,Yes
3370,4938,underlining/highlighting,40,1,1477,7,in-line,2,No,No,,,3246,,,,,,1,pen,Yes
3371,4941,mark-up/symbol,91,1,1477,7,margin,1,No,No,,,3248,,,,,,1,pen,Yes
3372,4942,text/number,153,1,1477,7,margin,1,No,No,,,3249,,,,,,1,pen,Yes
3373,4943,text/number,40,2,1582,7,margin,1,No,No,,,3250,,,,,,1,pen,Yes
3374,4944,text/number,40,2,1582,7,margin,1,No,No,,,3251,,,,,,1,pen,Yes
3375,4954,text/number,65,1,1582,7,margin,1,No,No,,,3257,,,,,,1,pen,Yes
3376,4955,text/number,"66, 67",1,1582,7,margin,1,No,No,,,3258,,,,,,1,pen,Yes
3377,4956,underlining/highlighting,"92, 91",1,1582,7,in-line,2,No,No,,,3259,,,,,,1,pen,Yes
3378,4972,drawing,144,1,1583,7,image,4,No,Yes,,,3271,,,,,,1,pen,Yes
3379,4973,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3272,,,,,,1,pen,Yes
3380,4974,underlining/highlighting,41,1,1585,7,in-line,2,No,No,,,3273,,,,,,1,pen,Yes
3381,4975,underlining/highlighting,41,1,1585,7,in-line,2,No,No,,,3274,,,,,,1,pen,Yes
3382,4978,underlining/highlighting,41,1,1585,7,in-line,2,No,No,,,3275,,,,,,1,pen,Yes
3383,4979,mark-up/symbol,41,1,1585,7,margin,1,No,No,,,3275,,,,,,1,pen,Yes
3384,4980,underlining/highlighting,42,1,1585,7,in-line,2,No,No,,,3276,,,,,,1,pen,Yes
3385,4981,text/number,42,1,1585,7,margin,1,No,No,,,3276,,,,,,1,pen,Yes
3386,4982,underlining/highlighting,42,1,1585,7,in-line,2,No,No,,,3277,,,,,,1,pen,Yes
3387,4983,text/number,42,1,1585,7,margin,1,No,No,,,3277,,,,,,1,pen,Yes
3388,4984,underlining/highlighting,"44, 43",1,1585,7,in-line,2,No,No,,,3278,,,,,,1,pen,Yes
3389,4985,text/number,"44, 43",1,1585,7,in-line,2,No,No,,,3278,,,,,,1,pen,Yes
3390,4986,underlining/highlighting,45,1,1585,7,in-line,2,No,No,,,3279,,,,,,1,pen,Yes
3391,4987,underlining/highlighting,46,1,1585,7,in-line,2,No,No,,,3280,,,,,,1,pen,Yes
3392,4988,text/number,46,1,1585,7,"margin, in-line","1,2",No,No,,,3280,,,,,,1,pen,Yes
3393,4989,underlining/highlighting,46,1,1585,7,in-line,2,No,No,,,3281,,,,,,1,pen,Yes
3394,4990,mark-up/symbol,46,1,1585,7,margin,1,No,No,,,3281,,,,,,1,pen,Yes
3395,4991,underlining/highlighting,38,1,1585,7,in-line,2,No,No,,,3282,,,,,,1,pen,Yes
3396,4992,mark-up/symbol,38,1,1585,7,margin,1,No,No,,,3282,,,,,,1,pen,Yes
3397,4993,underlining/highlighting,46,1,1585,7,in-line,2,No,No,,,3283,,,,,,1,pen,Yes
3398,4994,text/number,46,1,1585,7,margin,1,No,No,,,3283,,,,,,1,pen,Yes
3399,4995,mark-up/symbol,46,1,1585,7,margin,1,No,No,,,3283,,,,,,1,pen,Yes
3400,4996,underlining/highlighting,46,1,1585,7,in-line,2,No,No,,,3284,,,,,,1,pen,Yes
3401,4997,underlining/highlighting,46,1,1585,7,in-line,2,No,No,,,3285,,,,,,1,pen,Yes
3402,4998,underlining/highlighting,55,1,1585,7,in-line,2,No,No,,,3286,,,,,,1,pen,Yes
3403,5018,underlining/highlighting,"56, 55",1,1585,7,in-line,2,No,No,,,3301,,,,,,1,pen,Yes
3404,5021,underlining/highlighting,59,1,1585,7,in-line,2,No,No,,,3303,,,,,,1,pen,Yes
3405,5022,underlining/highlighting,60,1,1585,7,in-line,2,No,No,,,3304,,,,,,1,pen,Yes
3406,5023,mark-up/symbol,60,1,1585,7,margin,1,No,No,,,3304,,,,,,1,pen,Yes
3407,5024,underlining/highlighting,"72, 73",1,1585,7,in-line,2,No,No,,,3305,,,,,,1,pen,Yes
3408,5025,underlining/highlighting,73,1,1585,7,in-line,2,No,No,,,3306,,,,,,1,pen,Yes
3409,5026,underlining/highlighting,38,1,1585,7,in-line,2,No,No,,,3307,,,,,,1,pen,Yes
3410,5027,underlining/highlighting,"74, 73",1,1585,7,in-line,2,No,No,,,3308,,,,,,1,pen,Yes
3411,5028,underlining/highlighting,"81, 80",1,1585,7,in-line,2,No,No,,,3309,,,,,,1,pen,Yes
3412,5029,mark-up/symbol,"81, 80",1,1585,7,margin,1,No,No,,,3309,,,,,,1,pen,Yes
3413,5030,underlining/highlighting,"82, 81",1,1585,7,in-line,2,No,No,,,3310,,,,,,1,pen,Yes
3414,5031,text/number,"82, 81",2,1585,7,margin,1,No,No,,,3310,,,,,,1,pen,Yes
3415,5032,mark-up/symbol,"82, 81",1,1585,7,margin,1,No,No,,,3310,,,,,,1,pen,Yes
3416,5033,text/number,82,3,1585,7,margin,1,No,No,,,3311,,,,,,1,pen,Yes
3417,5034,underlining/highlighting,82,1,1585,7,in-line,2,No,No,,,3311,,,,,,1,pen,Yes
3418,5035,text/number,82,1,1585,7,margin,1,No,No,,,3311,,,,,,1,pen,Yes
3419,5036,underlining/highlighting,"84, 83",1,1585,7,in-line,2,No,No,,,3312,,,,,,1,pen,Yes
3420,5037,text/number,"84, 83",2,1585,7,margin,1,No,No,,,3312,,,,,,1,pen,Yes
3421,5038,underlining/highlighting,91,1,1585,7,in-line,2,No,No,,,3313,,,,,,1,pen,Yes
3422,5039,mark-up/symbol,91,1,1585,7,margin,1,No,No,,,3313,,,,,,1,pen,Yes
3423,5040,underlining/highlighting,"92, 91",1,1585,7,in-line,2,No,No,,,3314,,,,,,1,pen,Yes
3424,5041,underlining/highlighting,"95, 94",1,1585,7,in-line,2,No,No,,,3315,,,,,,1,pen,Yes
3425,5042,mark-up/symbol,"95, 94",1,1585,7,margin,1,No,No,,,3315,,,,,,1,pen,Yes
3426,5043,text/number,"95, 94",1,1585,7,margin,1,No,No,,,3315,,,,,,1,pen,Yes
3427,5046,underlining/highlighting,"103, 102",1,1585,7,in-line,2,No,No,,,3316,,,,,,1,pen,Yes
3428,5047,text/number,"104, 103",1,1585,7,margin,1,No,No,,,3317,,,,,,1,pen,Yes
3429,5048,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3318,,,,,,1,pen,Yes
3430,5049,underlining/highlighting,"105, 104",1,1585,7,in-line,2,No,No,,,3319,,,,,,1,pen,Yes
3431,5050,underlining/highlighting,148,1,1585,7,in-line,2,No,No,,,3320,,,,,,1,pen,Yes
3432,5051,mark-up/symbol,148,1,1585,7,margin,1,No,No,,,3320,,,,,,1,pen,Yes
3433,5052,underlining/highlighting,149,1,1585,7,in-line,2,No,No,,,3321,,,,,,1,pen,Yes
3434,5053,mark-up/symbol,149,1,1585,7,margin,1,No,No,,,3321,,,,,,1,pen,Yes
3435,5054,underlining/highlighting,149,1,1585,7,in-line,2,No,No,,,3322,,,,,,1,pen,Yes
3436,5055,underlining/highlighting,149,1,1585,7,in-line,2,No,No,,,3323,,,,,,1,pen,Yes
3437,5056,pasted label,,2,1585,7,blank page,3,No,No,,,3324,,,,,,5,printed,Yes
3438,5057,text/number,,1,1585,7,blank page,3,No,No,,,3324,,,,,,2,pencil,Yes
3439,5058,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3325,,,,,,1,pen,Yes
3440,5059,mark-up/symbol,40,1,1585,7,margin,1,No,No,,,3325,,,,,,1,pen,Yes
3441,5060,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3326,,,,,,1,pen,Yes
3442,5061,mark-up/symbol,40,1,1585,7,margin,1,No,No,,,3326,,,,,,1,pen,Yes
3443,5062,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3327,,,,,,1,pen,Yes
3444,5063,mark-up/symbol,40,1,1585,7,margin,1,No,No,,,3327,,,,,,1,pen,Yes
3445,5064,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3328,,,,,,1,pen,Yes
3446,5065,underlining/highlighting,40,1,1585,7,in-line,2,No,No,,,3329,,,,,,1,pen,Yes
3447,5066,text/number,171,1,1603,7,margin,1,No,No,,,3330,,,,,,1,pen,Yes
3448,5067,mark-up/symbol,93,1,1603,7,margin,1,No,No,,,3331,,,,,,1,pen,Yes
3449,5077,cross-out/blackening,41,1,1603,7,in-line,2,No,No,,,3338,,,,,,1,pen,Yes
3450,5078,text/number,41,1,1603,7,in-line,2,No,No,,,3338,,,,,,1,pen,Yes
3451,5079,text/number,46,1,1617,7,margin,1,No,No,,,3339,,,,,,1,pen,Yes
3452,5080,underlining/highlighting,46,1,1617,7,in-line,2,No,No,,,3339,,,,,,1,pen,Yes
3453,5081,text/number,"59, 58",1,1617,7,margin,1,No,No,,,3340,,,,,,1,pen,Yes
3454,5082,text/number,171,1,1617,7,margin,1,No,No,,,3341,,,,,,1,pen,Yes
3455,5083,text/number,,1,1620,7,margin,1,No,No,,,3342,,,,,,1,pen,Yes
3456,5084,pasted label,,2,1620,7,blank page,3,No,No,,,3342,,,,,,5,printed,Yes
3457,5085,text/number,"41, 40",1,1620,7,margin,1,No,No,,,3343,,,,,,2,pencil,Yes
3458,5092,text/number,,2,1625,7,blank page,3,No,No,,,3347,,,,,,2,pencil,Yes
3459,5093,stamp,171,1,1625,7,blank page,3,No,No,,,3348,,,,,,1,pen,Yes
3460,5094,text/number,171,1,1625,7,margin,1,No,No,,,3348,,,,,,1,pen,Yes
3461,5101,text/number,"110, 109",1,1625,7,margin,1,No,No,,,3352,,,,,,1,pen,Yes
3462,5102,text/number,36,3,1631,7,margin,1,No,No,,,3353,,,,,,1,pen,Yes
3463,5103,text/number,101,1,1631,7,margin,1,No,No,,,3354,,,,,,1,pen,Yes
3464,5104,text/number,"122, 121",1,1631,7,margin,1,No,No,,,3355,,,,,,1,pen,Yes
3465,5105,text/number,152,1,1631,7,margin,1,No,No,,,3356,,,,,,1,pen,Yes
3466,5106,text/number,60,1,1631,7,margin,1,No,No,,,3357,,,,,,1,pen,Yes
3467,5107,mark-up/symbol,61,1,1631,7,margin,1,No,No,,,3358,,,,,,1,pen,Yes
3468,5109,underlining/highlighting,36,1,1664,7,in-line,2,No,No,,,3360,,,,,,1,pen,Yes
3469,5114,underlining/highlighting,124,1,1664,7,in-line,2,No,No,,,3364,,,,,,1,pen,Yes
3470,5119,text/number,,2,1515,7,blank page,3,No,No,,,3366,,,,,,2,pencil,Yes
3471,5120,pasted label,,1,1515,7,blank page,3,No,No,,,3366,,,,,,5,printed,Yes
3472,5121,text/number,,1,1515,7,blank page,3,No,No,,,3367,,,,,,2,pencil,Yes
3473,5122,text/number,171,1,1515,7,margin,1,No,No,,,3368,,,,,,2,pencil,Yes
3474,5123,stamp,,1,1515,7,blank page,3,No,No,,,3369,,,,,,1,pen,Yes
3475,5124,mark-up/symbol,51,1,1515,7,margin,1,No,No,,,3370,,,,,,2,pencil,Yes
3476,5125,mark-up/symbol,"51, 52",1,1515,7,margin,1,No,No,,,3371,,,,,,2,pencil,Yes
3477,5126,text/number,171,1,1051,7,margin,1,No,No,,,3372,,,,,,1,pen,Yes
3478,5127,text/number,,1,1051,7,"margin, blank page","1,3",No,No,,,3373,,,,,,2,pencil,Yes
3479,5128,stamp,,1,1051,7,blank page,3,No,No,,,3373,,,,,,1,pen,Yes
3480,5130,underlining/highlighting,35,1,1051,7,in-line,2,No,No,,,3374,,,,,,3,color,Yes
3481,5131,underlining/highlighting,35,1,1051,7,in-line,2,No,No,,,3377,,,,,,3,color,Yes
3482,5132,underlining/highlighting,"139, 140",1,1051,7,in-line,2,No,No,,,3378,,,,,,2,pencil,Yes
3483,5133,mark-up/symbol,"139, 140",1,1051,7,margin,1,No,No,,,3378,,,,,,2,pencil,Yes
3484,5134,mark-up/symbol,"141, 142",1,1051,7,margin,1,No,No,,,3379,,,,,,2,pencil,Yes
3485,5135,text/number,,2,1087,7,blank page,3,No,No,,,3380,,,,,,2,pencil,Yes
3486,5137,text/number,171,1,1087,7,margin,1,No,No,,,3381,,,,,,1,pen,Yes
3487,5138,stamp,171,1,1087,7,blank page,3,No,No,,,3381,,,,,,1,pen,Yes
3488,5139,pasted label,35,1,1087,7,in-line,2,No,No,,,3382,,,,,,5,printed,Yes
3489,5140,pasted label,35,1,1087,7,in-line,2,No,No,,,3383,,,,,,5,printed,Yes
3490,5141,text/number,127,1,1087,7,margin,1,No,No,,,3384,,,,,,1,pen,Yes
3491,5142,text/number,,1,1365,7,blank page,3,No,No,,,3385,,,,,,1,pen,Yes
3492,5143,text/number,,1,1365,7,blank page,3,No,No,,,3386,,,,,,1,pen,Yes
3493,5144,text/number,,1,1365,7,blank page,3,No,No,,,3387,,,,,,1,pen,Yes
3494,5145,stamp,,1,1365,7,blank page,3,No,No,,,3387,,,,,,1,pen,Yes
3495,5146,stamp,171,2,1365,7,margin,1,No,No,,,3388,,,,,,1,pen,Yes
3496,5147,stamp,165,1,1365,7,margin,1,No,No,,,3389,,,,,,1,pen,Yes
3497,5148,underlining/highlighting,,1,1365,7,in-line,2,No,No,,,3390,,,,,,1,pen,Yes
3498,5149,stamp,,1,1365,7,blank page,3,No,No,,,3390,,,,,,1,pen,Yes
3499,5150,stamp,"85, 86",1,1365,7,margin,1,No,No,,,3391,,,,,,1,pen,Yes
